nome,anno,prezzo,km,motore,potenza,categoria,sorgente,tipo,rarità,colore,Set
Maruti Swift Dzire VDI,2017.0,651000.0,32500.0,1248 CC,74.02 bhp,auto,df_auto,,,,
Maruti Alto K10 VXI AGS,2019.0,380000.0,14000.0,998 CC,67.05 bhp,auto,df_auto,,,,
Chevrolet Beat Diesel LT,2014.0,160000.0,70000.0,936 CC,56.3 bhp,auto,df_auto,,,,
Hyundai Verna VTVT 1.6 AT SX Option,2019.0,1270000.0,20000.0,1591 CC,121.3 bhp,auto,df_auto,,,,
Maruti Wagon R Duo Lxi,2011.0,300000.0,300000.0,998 CC,58.2 bhp,auto,df_auto,,,,
Maruti Swift VDI Optional,2015.0,405000.0,100000.0,1248 CC,74 bhp,auto,df_auto,,,,
Mahindra XUV500 W8 2WD,2015.0,850000.0,64800.0,2179 CC,140 bhp,auto,df_auto,,,,
Mahindra Bolero Power Plus ZLX,2017.0,680000.0,90000.0,1493 CC,70 bhp,auto,df_auto,,,,
Hyundai Xcent 1.2 Kappa SX Option,2014.0,426999.0,80000.0,1197 CC,82 bhp,auto,df_auto,,,,
Hyundai Verna 1.4 CRDi,2015.0,525000.0,248000.0,1396 CC,88.7 bhp,auto,df_auto,,,,
Toyota Innova 2.5 VX (Diesel) 7 Seater,2014.0,1019999.0,60000.0,2494 CC,100.6 bhp,auto,df_auto,,,,
Toyota Innova 2.5 G2,2005.0,245000.0,120000.0,2494 CC,102 bhp,auto,df_auto,,,,
Hyundai Elantra CRDi SX,2015.0,869999.0,120000.0,1582 CC,126.2 bhp,auto,df_auto,,,,
Maruti Wagon R Duo Lxi,2010.0,160000.0,66444.0,998 CC,58.2 bhp,auto,df_auto,,,,
Maruti Vitara Brezza VDi Option,2016.0,700000.0,86000.0,1248 CC,88.5 bhp,auto,df_auto,,,,
Nissan Sunny Diesel XV,2012.0,300000.0,90000.0,1461 CC,84.8 bhp,auto,df_auto,,,,
Honda Civic 1.8 S AT,2007.0,175000.0,218463.0,1799 CC,130 bhp,auto,df_auto,,,,
Toyota Innova 2.5 VX 8 STR,2012.0,960000.0,153000.0,2494 CC,102 bhp,auto,df_auto,,,,
Mahindra Thar CRDe AC,2014.0,525000.0,70000.0,2498 CC,105 bhp,auto,df_auto,,,,
Hyundai Grand i10 CRDi Sportz,2015.0,345000.0,60000.0,1120 CC,70 bhp,auto,df_auto,,,,
Honda Amaze S i-Vtech,2015.0,390000.0,50000.0,1198 CC,86.7 bhp,auto,df_auto,,,,
Datsun GO T Option BSIV,2015.0,275000.0,20000.0,1198 CC,67 bhp,auto,df_auto,,,,
Chevrolet Sail 1.2 LS ABS,2014.0,310000.0,35000.0,1199 CC,82.4 bhp,auto,df_auto,,,,
Hyundai Grand i10 1.2 Kappa Sportz Dual Tone,2017.0,500000.0,20000.0,1197 CC,81.86 bhp,auto,df_auto,,,,
Chevrolet Sail Hatchback LT ABS,2013.0,200000.0,70000.0,1248 CC,76.9 bhp,auto,df_auto,,,,
Volkswagen Polo 2015-2019 1.5 TDI Highline Plus,2018.0,650000.0,53000.0,1498 CC,88 bhp,auto,df_auto,,,,
Honda City i-DTEC VX,2018.0,1031000.0,60000.0,1498 CC,97.9 bhp,auto,df_auto,,,,
Hyundai EON 1.0 Era Plus,2018.0,330000.0,70000.0,998 CC,68.05 bhp,auto,df_auto,,,,
Hyundai Santro Era,2019.0,399000.0,4000.0,1086 CC,68 bhp,auto,df_auto,,,,
Hyundai i10 Magna,2012.0,250000.0,103000.0,1197 CC,78.9 bhp,auto,df_auto,,,,
Hyundai Grand i10 1.2 CRDi Sportz Option,2017.0,600000.0,20000.0,1186 CC,73.97 bhp,auto,df_auto,,,,
Maruti Swift VDI,2013.0,375000.0,77000.0,1248 CC,74 bhp,auto,df_auto,,,,
Volkswagen Vento Diesel Highline,2012.0,375000.0,90000.0,1598 CC,103.6 bhp,auto,df_auto,,,,
Hyundai Verna 1.6 CRDi EX MT,2013.0,445000.0,87185.0,1582 CC,126.3 bhp,auto,df_auto,,,,
Maruti Wagon R LXI,2003.0,55000.0,167000.0,998 CC,67.1 bhp,auto,df_auto,,,,
Hyundai i20 2015-2017 Asta 1.4 CRDi,2016.0,611000.0,77000.0,1396 CC,88.73 bhp,auto,df_auto,,,,
Hyundai Verna 1.4 CRDi,2014.0,459999.0,110000.0,1396 CC,88.7 bhp,auto,df_auto,,,,
Ford Fiesta EXi 1.4 TDCi Ltd,2011.0,275000.0,120000.0,1399 CC,68 bhp,auto,df_auto,,,,
Hyundai Santro Xing GLS CNG,2011.0,185000.0,170000.0,1086 CC,62.1 bhp,auto,df_auto,,,,
Hyundai Verna 1.6 SX,2012.0,390000.0,100000.0,1582 CC,126.32 bhp,auto,df_auto,,,,
Chevrolet Spark 1.0 LT,2007.0,72000.0,40000.0,995 CC,62 bhp,auto,df_auto,,,,
Tata Indica V2 DL BSIII,2007.0,90000.0,50000.0,1396 CC,52.8 bhp,auto,df_auto,,,,
Toyota Etios GD,2015.0,500000.0,125000.0,1364 CC,67.05 bhp,auto,df_auto,,,,
Maruti Wagon R LXI CNG,2011.0,200000.0,137000.0,998 CC,58.2 bhp,auto,df_auto,,,,
Mahindra XUV500 W9 BSIV,2019.0,1575000.0,18000.0,2179 CC,152.87 bhp,auto,df_auto,,,,
Hyundai Grand i10 Sportz,2015.0,511000.0,30000.0,1197 CC,82 bhp,auto,df_auto,,,,
Fiat Grande Punto 1.4 Emotion,2009.0,150000.0,55000.0,1368 CC,88.7 bhp,auto,df_auto,,,,
Toyota Innova Crysta 2.7 GX AT 8 STR,2020.0,1500000.0,40000.0,2694 CC,163.7 bhp,auto,df_auto,,,,
Maruti Alto 800 LXI,2013.0,185000.0,80000.0,796 CC,47.3 bhp,auto,df_auto,,,,
Maruti Baleno Delta 1.2,2018.0,550000.0,30000.0,1197 CC,83.1 bhp,auto,df_auto,,,,
Maruti Alto K10 VXI,2017.0,325000.0,3564.0,998 CC,67.05 bhp,auto,df_auto,,,,
Maruti Swift Dzire VDI Optional,2015.0,525000.0,80000.0,1248 CC,74 bhp,auto,df_auto,,,,
Force One SX ABS 7 Seating,2018.0,1050000.0,13000.0,2200 CC,139.01 bhp,auto,df_auto,,,,
Tata Indigo CS eVX,2012.0,300000.0,120000.0,1396 CC,69 bhp,auto,df_auto,,,,
Chevrolet Beat LT,2011.0,120000.0,90000.0,1199 CC,79.4 bhp,auto,df_auto,,,,
Jaguar XE 2016-2019 2.0L Diesel Prestige,2017.0,2625000.0,9000.0,1999 CC,177 bhp,auto,df_auto,,,,
Lexus ES 300h,2019.0,5150000.0,20000.0,2487 CC,214.56 bhp,auto,df_auto,,,,
Jaguar XF 2.0 Diesel Portfolio,2017.0,3200000.0,45000.0,1999 CC,177 bhp,auto,df_auto,,,,
Tata Safari Storme EX,2015.0,503000.0,110000.0,2179 CC,147.94 bhp,auto,df_auto,,,,
Volvo XC40 D4 Inscription BSIV,2019.0,3800000.0,20000.0,1969 CC,190 bhp,auto,df_auto,,,,
Toyota Camry 2.5 Hybrid,2016.0,2000000.0,68089.0,2494 CC,157.7 bhp,auto,df_auto,,,,
Maruti Wagon R LXI,2013.0,225000.0,58343.0,998 CC,67.05 bhp,auto,df_auto,,,,
Maruti Baleno Alpha 1.3,2018.0,740000.0,38817.0,1248 CC,74 bhp,auto,df_auto,,,,
Honda Jazz VX,2016.0,550000.0,56494.0,1199 CC,88.7 bhp,auto,df_auto,,,,
Toyota Innova 2.5 VX (Diesel) 7 Seater,2013.0,750000.0,79328.0,2494 CC,100.6 bhp,auto,df_auto,,,,
Maruti Swift AMT VVT VXI,2019.0,650000.0,5621.0,1197 CC,81.80 bhp,auto,df_auto,,,,
Toyota Etios VX,2017.0,625000.0,25538.0,1496 CC,88.73 bhp,auto,df_auto,,,,
Maruti Swift AMT ZXI,2018.0,600000.0,69779.0,1197 CC,81.80 bhp,auto,df_auto,,,,
Hyundai Grand i10 1.2 CRDi Sportz,2017.0,450000.0,56290.0,1186 CC,73.97 bhp,auto,df_auto,,,,
BMW X4 M Sport X xDrive20d,2019.0,5400000.0,7500.0,1995 CC,190 bhp,auto,df_auto,,,,
BMW X4 M Sport X xDrive20d,2019.0,5500000.0,8500.0,1995 CC,190 bhp,auto,df_auto,,,,
Honda Amaze V CVT Petrol BSIV,2019.0,779000.0,7032.0,1199 CC,88.76 bhp,auto,df_auto,,,,
Skoda Rapid 1.6 MPI AT Elegance,2016.0,645000.0,11000.0,1598 CC,103.5 bhp,auto,df_auto,,,,
Volvo V40 D3 R-Design,2018.0,2475000.0,2000.0,1984 CC,150 bhp,auto,df_auto,,,,
Hyundai Santro Xing GLS,2011.0,170000.0,50000.0,1086 CC,62.1 bhp,auto,df_auto,,,,
Tata Indigo CS eLX BS IV,2010.0,320000.0,42000.0,1396 CC,69 bhp,auto,df_auto,,,,
Maruti Celerio ZXI AT,2016.0,350000.0,17000.0,998 CC,67.04 bhp,auto,df_auto,,,,
Maruti Swift AMT VXI,2018.0,500000.0,40000.0,1197 CC,81.80 bhp,auto,df_auto,,,,
Tata Indigo LS,2009.0,135000.0,137000.0,1405 CC,70 bhp,auto,df_auto,,,,
Renault KWID RXL,2018.0,340000.0,20000.0,799 CC,53.3 bhp,auto,df_auto,,,,
Hyundai Grand i10 Sportz,2020.0,330000.0,70000.0,1197 CC,81.86 bhp,auto,df_auto,,,,
Maruti SX4 Vxi BSIV,2011.0,350000.0,48756.0,1586 CC,103.3 bhp,auto,df_auto,,,,
Toyota Fortuner 4x2 AT,2015.0,1850000.0,30000.0,2982 CC,168.5 bhp,auto,df_auto,,,,
Hyundai Xcent 1.1 CRDi SX,2016.0,400000.0,110000.0,1120 CC,71 bhp,auto,df_auto,,,,
Ford Fiesta Classic 1.4 Duratorq CLXI,2014.0,325000.0,80322.0,1399 CC,67 bhp,auto,df_auto,,,,
Mahindra Scorpio 1.99 S4,2015.0,1000000.0,35000.0,1997 CC,120 bhp,auto,df_auto,,,,
Mahindra Scorpio S2 7 Seater,2017.0,850000.0,110000.0,2523 CC,75 bhp,auto,df_auto,,,,
Maruti SX4 ZDI Leather,2012.0,350000.0,70000.0,1248 CC,88.8 bhp,auto,df_auto,,,,
Jaguar XE 2016-2019 2.0L Diesel Prestige,2017.0,2625000.0,9000.0,1999 CC,177 bhp,auto,df_auto,,,,
Lexus ES 300h,2019.0,5150000.0,20000.0,2487 CC,214.56 bhp,auto,df_auto,,,,
Jaguar XF 2.0 Diesel Portfolio,2017.0,3200000.0,45000.0,1999 CC,177 bhp,auto,df_auto,,,,
Tata Safari Storme EX,2015.0,503000.0,110000.0,2179 CC,147.94 bhp,auto,df_auto,,,,
Volvo XC40 D4 Inscription BSIV,2019.0,3800000.0,20000.0,1969 CC,190 bhp,auto,df_auto,,,,
Toyota Camry 2.5 Hybrid,2016.0,2000000.0,68089.0,2494 CC,157.7 bhp,auto,df_auto,,,,
Maruti Wagon R LXI,2013.0,225000.0,58343.0,998 CC,67.05 bhp,auto,df_auto,,,,
Maruti Baleno Alpha 1.3,2018.0,740000.0,38817.0,1248 CC,74 bhp,auto,df_auto,,,,
Honda Jazz VX,2016.0,550000.0,56494.0,1199 CC,88.7 bhp,auto,df_auto,,,,
Toyota Innova 2.5 VX (Diesel) 7 Seater,2013.0,750000.0,79328.0,2494 CC,100.6 bhp,auto,df_auto,,,,
Maruti Swift AMT VVT VXI,2019.0,650000.0,5621.0,1197 CC,81.80 bhp,auto,df_auto,,,,
Toyota Etios VX,2017.0,625000.0,25538.0,1496 CC,88.73 bhp,auto,df_auto,,,,
Maruti Swift AMT ZXI,2018.0,600000.0,69779.0,1197 CC,81.80 bhp,auto,df_auto,,,,
Hyundai Grand i10 1.2 CRDi Sportz,2017.0,450000.0,56290.0,1186 CC,73.97 bhp,auto,df_auto,,,,
BMW X4 M Sport X xDrive20d,2019.0,5400000.0,7500.0,1995 CC,190 bhp,auto,df_auto,,,,
BMW X4 M Sport X xDrive20d,2019.0,5500000.0,8500.0,1995 CC,190 bhp,auto,df_auto,,,,
Honda Amaze V CVT Petrol BSIV,2019.0,779000.0,7032.0,1199 CC,88.76 bhp,auto,df_auto,,,,
Skoda Rapid 1.6 MPI AT Elegance,2016.0,645000.0,11000.0,1598 CC,103.5 bhp,auto,df_auto,,,,
Volvo V40 D3 R-Design,2018.0,2475000.0,2000.0,1984 CC,150 bhp,auto,df_auto,,,,
Toyota Etios GD,2012.0,500000.0,90000.0,,,auto,df_auto,,,,
Honda Mobilio RS i DTEC,2015.0,550000.0,120000.0,1498 CC,98.6 bhp,auto,df_auto,,,,
Tata Safari Storme VX,2015.0,925000.0,60000.0,2179 CC,138.1 bhp,auto,df_auto,,,,
Mahindra Scorpio VLX AT AIRBAG BSIV,2010.0,509999.0,97000.0,2179 CC,120 bhp,auto,df_auto,,,,
Mahindra Xylo D2,2011.0,250000.0,100000.0,2489 CC,95 bhp,auto,df_auto,,,,
Hyundai i20 Active 1.2 SX,2015.0,500000.0,36000.0,1197 CC,81.86 bhp,auto,df_auto,,,,
Hyundai Creta 1.4 CRDi S,2019.0,1050000.0,27000.0,1396 CC,88.7 bhp,auto,df_auto,,,,
Maruti Swift Dzire VDI,2014.0,490000.0,50000.0,1248 CC,74 bhp,auto,df_auto,,,,
Maruti Eeco 5 Seater AC BSIV,2020.0,415000.0,15000.0,1196 CC,73 bhp,auto,df_auto,,,,
Maruti Alto 800 LXI Anniversary Edition,2013.0,190000.0,60000.0,796 CC,47.3 bhp,auto,df_auto,,,,
Maruti Swift Dzire VDI,2018.0,680000.0,120000.0,1248 CC,74.02 bhp,auto,df_auto,,,,
Maruti Alto 800 LXI Airbag,2013.0,190000.0,60000.0,796 CC,47.3 bhp,auto,df_auto,,,,
Mahindra Scorpio 2009-2014 SLE 7S BSIV,2013.0,479000.0,173000.0,2179 CC,120 bhp,auto,df_auto,,,,
Maruti Alto 800 LXI,2016.0,270000.0,60000.0,796 CC,47.3 bhp,auto,df_auto,,,,
Hyundai i10 Era,2008.0,170000.0,70000.0,1086 CC,68.05 bhp,auto,df_auto,,,,
Maruti Ciaz 1.4 Alpha,2018.0,764000.0,25000.0,1373 CC,91.1 bhp,auto,df_auto,,,,
Mahindra Bolero 2011-2019 SLE,2019.0,710000.0,30000.0,2523 CC,62.1 bhp,auto,df_auto,,,,
Maruti Alto 800 VXI,2017.0,310000.0,35000.0,796 CC,47.3 bhp,auto,df_auto,,,,
Mahindra Bolero Power Plus SLX,2017.0,620000.0,100000.0,1493 CC,70 bhp,auto,df_auto,,,,
Hyundai EON Sportz,2017.0,280000.0,31000.0,814 CC,55.2 bhp,auto,df_auto,,,,
Toyota Fortuner 4x2 AT,2015.0,1500000.0,80000.0,2982 CC,168.5 bhp,auto,df_auto,,,,
Hyundai Grand i10 Asta Option,2016.0,450000.0,40000.0,1197 CC,82 bhp,auto,df_auto,,,,
Mercedes-Benz GLA Class 200 D Sport Edition,2017.0,2199000.0,10000.0,2143 CC,136 bhp,auto,df_auto,,,,
Mercedes-Benz M-Class ML 350 CDI,2013.0,3600000.0,50000.0,2987 CC,254.8 bhp,auto,df_auto,,,,
Ford Fiesta Classic 1.6 SXI Duratec,2008.0,285000.0,60000.0,1596 CC,99.6 bhp,auto,df_auto,,,,
Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,2007.0,465000.0,210000.0,2494 CC,102 bhp,auto,df_auto,,,,
BMW 3 Series 320d Highline,2009.0,1100000.0,60000.0,1995 CC,181 bhp,auto,df_auto,,,,
Volkswagen Vento Diesel Highline,2011.0,350000.0,110000.0,1598 CC,103.6 bhp,auto,df_auto,,,,
Maruti Ertiga BSIV LXI,2017.0,600000.0,35000.0,1373 CC,91.1 bhp,auto,df_auto,,,,
Maruti Baleno Delta 1.2,2017.0,570000.0,35000.0,1197 CC,83.1 bhp,auto,df_auto,,,,
Maruti Alto K10 VXI,2016.0,325000.0,20000.0,998 CC,67.05 bhp,auto,df_auto,,,,
Mahindra XUV500 AT W6 1.99 mHawk,2016.0,975000.0,54000.0,1997 CC,140 bhp,auto,df_auto,,,,
Hyundai i20 2015-2017 Sportz Option 1.2,2015.0,480000.0,60000.0,1197 CC,81.83 bhp,auto,df_auto,,,,
Maruti Alto 800 Base,2014.0,185000.0,10300.0,796 CC,47.3 bhp,auto,df_auto,,,,
Hyundai Creta 1.6 CRDi AT SX Plus,2015.0,1050000.0,50000.0,1582 CC,126.2 bhp,auto,df_auto,,,,
Maruti Baleno Alpha,2019.0,760000.0,3000.0,1197 CC,81.80 bhp,auto,df_auto,,,,
Volkswagen Polo 2015-2019 1.0 MPI Trendline,2019.0,570000.0,5000.0,999 CC,75 bhp,auto,df_auto,,,,
Ford Fiesta 1.6 SXI ABS Duratec,2006.0,130000.0,145000.0,,,auto,df_auto,,,,
Maruti Baleno Alpha 1.2,2018.0,700000.0,13000.0,1197 CC,83.1 bhp,auto,df_auto,,,,
Ford EcoSport 1.5 Ti VCT AT Titanium BSIV,2015.0,775000.0,30000.0,1499 CC,110.4 bhp,auto,df_auto,,,,
BMW 7 Series 730Ld,2007.0,750000.0,60000.0,2993 CC,258 bhp,auto,df_auto,,,,
Chevrolet Spark 1.0 LS,2010.0,140000.0,100000.0,995 CC,62 bhp,auto,df_auto,,,,
Maruti Alto 800 Base,2016.0,220000.0,40000.0,796 CC,47.3 bhp,auto,df_auto,,,,
Hyundai Santro Xing (Non-AC),2013.0,184000.0,15000.0,1086 CC,62.1 bhp,auto,df_auto,,,,
Toyota Qualis GS G1,2002.0,210000.0,275000.0,,,auto,df_auto,,,,
Hyundai i20 2015-2017 Sportz 1.2,2017.0,440000.0,50000.0,1197 CC,81.83 bhp,auto,df_auto,,,,
Hyundai i20 Active 1.4 SX,2017.0,650000.0,80000.0,1396 CC,88.73 bhp,auto,df_auto,,,,
Mahindra TUV 300 T8 AMT,2017.0,660000.0,50000.0,1493 CC,100 bhp,auto,df_auto,,,,
Maruti Eeco CNG 5 Seater AC BSIV,2017.0,380000.0,30000.0,1196 CC,61.7 bhp,auto,df_auto,,,,
Toyota Corolla Altis Diesel D4DG,2012.0,415000.0,125000.0,1364 CC,87.2 bhp,auto,df_auto,,,,
Hyundai i10 Magna 1.1L,2012.0,225000.0,110000.0,1086 CC,68.05 bhp,auto,df_auto,,,,
Maruti Ertiga VDI,2013.0,600000.0,30000.0,1248 CC,88.76 bhp,auto,df_auto,,,,
Maruti Ertiga ZDI,2014.0,620000.0,148000.0,1248 CC,88.8 bhp,auto,df_auto,,,,
Mahindra TUV 300 T6 Plus,2016.0,750000.0,35000.0,1493 CC,100 bhp,auto,df_auto,,,,
Hyundai Grand i10 Magna,2016.0,400000.0,80000.0,1197 CC,82 bhp,auto,df_auto,,,,
Maruti Wagon R LX,2005.0,110000.0,110000.0,998 CC,67.1 bhp,auto,df_auto,,,,
Tata Indica Vista TDI LS,2012.0,119000.0,95000.0,1405 CC,70 bhp,auto,df_auto,,,,
Honda Amaze S i-Dtech,2015.0,600000.0,25000.0,1498 CC,98.6 bhp,auto,df_auto,,,,
Maruti Zen Estilo LXI Green (CNG),2011.0,200000.0,80000.0,998 CC,67.1 bhp,auto,df_auto,,,,
Tata Zest Quadrajet 1.3 XMS,2014.0,280000.0,60000.0,1248 CC,88.7 bhp,auto,df_auto,,,,
Skoda Rapid 1.6 MPI Ambition,2013.0,375000.0,100000.0,1598 CC,105 bhp,auto,df_auto,,,,
Datsun GO Plus T Option BSIV,2016.0,350000.0,50000.0,1198 CC,67 bhp,auto,df_auto,,,,
Hyundai Xcent 1.2 CRDi SX Option,2017.0,620000.0,31000.0,1186 CC,73.97 bhp,auto,df_auto,,,,
Maruti Swift Dzire VDI,2017.0,570000.0,120000.0,1248 CC,74 bhp,auto,df_auto,,,,
Maruti Swift Dzire VDi,2012.0,290000.0,105000.0,1248 CC,73.9 bhp,auto,df_auto,,,,
Maruti Ertiga SHVS ZDI Plus,2016.0,711000.0,120000.0,1248 CC,88.5 bhp,auto,df_auto,,,,
Maruti Swift VDI,2012.0,370000.0,60000.0,1248 CC,74 bhp,auto,df_auto,,,,
Maruti Dzire LXI,2020.0,550000.0,15000.0,1197 CC,88.50 bhp,auto,df_auto,,,,
Maruti Swift VXI,2013.0,325000.0,150000.0,1197 CC,85.8 bhp,auto,df_auto,,,,
Honda Amaze VX Diesel BSIV,2018.0,670000.0,93000.0,1498 CC,98.63 bhp,auto,df_auto,,,,
Hyundai i10 Magna 1.1L,2017.0,385000.0,42000.0,1086 CC,68.05 bhp,auto,df_auto,,,,
Hyundai Santro Xing GLS,2008.0,114999.0,80000.0,1086 CC,62.1 bhp,auto,df_auto,,,,
Hyundai Santro Xing GLS,2010.0,200000.0,90000.0,1086 CC,62.1 bhp,auto,df_auto,,,,
Maruti Vitara Brezza VDi AMT,2019.0,860000.0,6500.0,1248 CC,88.5 bhp,auto,df_auto,,,,
Maruti Baleno Delta 1.3,2018.0,600000.0,60000.0,1248 CC,74 bhp,auto,df_auto,,,,
Maruti Alto K10 VXI,2016.0,265000.0,110000.0,998 CC,67.05 bhp,auto,df_auto,,,,
Tata Indica V2 Emax CNG GLX,2015.0,155000.0,60000.0,1193 CC,55.23 bhp,auto,df_auto,,,,
Maruti S-Cross 2017-2020 Delta DDiS 200 SH,2019.0,900000.0,60000.0,1248 CC,88.5 bhp,auto,df_auto,,,,
Maruti Ertiga VDI,2013.0,650000.0,170000.0,1248 CC,88.76 bhp,auto,df_auto,,,,
Maruti 800 EX,2004.0,70000.0,220000.0,796 CC,37 bhp,auto,df_auto,,,,
Maruti Alto 800 LXI,2012.0,180000.0,80000.0,796 CC,47.3 bhp,auto,df_auto,,,,
Hyundai EON Magna Plus,2013.0,200000.0,57000.0,814 CC,55.2 bhp,auto,df_auto,,,,
Hyundai i10 Magna 1.1L,2014.0,300000.0,100000.0,1086 CC,68.05 bhp,auto,df_auto,,,,
Hyundai Verna 1.6 VTVT S,2015.0,650000.0,40000.0,1591 CC,121.3 bhp,auto,df_auto,,,,
Maruti Alto 800 LXI,2014.0,267000.0,40000.0,796 CC,47.3 bhp,auto,df_auto,,,,
Maruti Wagon R LXI CNG,2018.0,450000.0,50000.0,998 CC,58.16 bhp,auto,df_auto,,,,
Hyundai Grand i10 Sportz,2014.0,400000.0,90000.0,1197 CC,82 bhp,auto,df_auto,,,,
Mahindra Xylo D4 BSIV,2012.0,310000.0,86000.0,2498 CC,112 bhp,auto,df_auto,,,,
Tata Nano Cx,2009.0,70000.0,15000.0,624 CC,35 bhp,auto,df_auto,,,,
Mahindra Bolero 2011-2019 EX AC,2017.0,675000.0,70000.0,2523 CC,62.1 bhp,auto,df_auto,,,,
Ford Classic 1.6 Duratec Titanium,2013.0,350000.0,120000.0,1596 CC,99.6 bhp,auto,df_auto,,,,
Maruti Alto K10 VXI,2014.0,240000.0,80000.0,998 CC,67.05 bhp,auto,df_auto,,,,
Tata Indigo CS LX (TDI) BS-III,2014.0,185000.0,80000.0,1405 CC,69.01 bhp,auto,df_auto,,,,
Hyundai EON Era Plus,2017.0,250000.0,50000.0,814 CC,55.2 bhp,auto,df_auto,,,,
Maruti Alto LXi,2009.0,135000.0,100000.0,796 CC,46.3 bhp,auto,df_auto,,,,
Hyundai Verna 1.6 SX,2011.0,500000.0,80000.0,1582 CC,126.32 bhp,auto,df_auto,,,,
Tata New Safari DICOR 2.2 VX 4x2,2010.0,300000.0,108957.0,2179 CC,138 bhp,auto,df_auto,,,,
Tata Tiago 1.2 Revotron XT,2017.0,328000.0,68000.0,1199 CC,84 bhp,auto,df_auto,,,,
Mahindra Bolero 2011-2019 SLE BSIII,2015.0,509999.0,65000.0,2523 CC,62.1 bhp,auto,df_auto,,,,
Mahindra Xylo H9,2015.0,575000.0,110000.0,2179 CC,118.3 bhp,auto,df_auto,,,,
Mahindra Xylo E8 ABS Airbag BSIV,2012.0,700000.0,50000.0,2498 CC,112 bhp,auto,df_auto,,,,
Maruti Wagon R LXI Minor,2008.0,105000.0,100000.0,1061 CC,67 bhp,auto,df_auto,,,,
Maruti 800 AC,2008.0,60000.0,80000.0,796 CC,37 bhp,auto,df_auto,,,,
Maruti Alto LXi BSIII,2008.0,112999.0,80000.0,796 CC,46.3 bhp,auto,df_auto,,,,
Tata Indica Vista TDI LS,2015.0,229999.0,120000.0,1405 CC,70 bhp,auto,df_auto,,,,
Ford Figo Diesel ZXI,2012.0,325000.0,150000.0,1399 CC,68 bhp,auto,df_auto,,,,
Hyundai i20 1.2 Spotz,2017.0,650000.0,20000.0,1197 CC,81.83 bhp,auto,df_auto,,,,
Tata Indigo LX,2009.0,85000.0,80000.0,1405 CC,70 bhp,auto,df_auto,,,,
Honda Mobilio RS Option i DTEC,2015.0,570000.0,93000.0,1498 CC,98.6 bhp,auto,df_auto,,,,
Maruti Swift VDI BSIV,2015.0,525000.0,134000.0,1248 CC,74 bhp,auto,df_auto,,,,
Hyundai i20 Magna,2013.0,350000.0,90000.0,1197 CC,82.85 bhp,auto,df_auto,,,,
Maruti Swift VXI with ABS,2007.0,250000.0,60000.0,1197 CC,85 bhp,auto,df_auto,,,,
Mahindra Xylo D2 BS IV,2010.0,300000.0,120000.0,2489 CC,95 bhp,auto,df_auto,,,,
Jeep Compass 2.0 Limited Option,2017.0,1325000.0,30000.0,1956 CC,170 bhp,auto,df_auto,,,,
Hyundai i20 2015-2017 Asta 1.4 CRDi,2017.0,650000.0,22200.0,1396 CC,88.73 bhp,auto,df_auto,,,,
Hyundai Grand i10 1.2 Kappa Sportz Option,2018.0,520000.0,6000.0,1197 CC,81.86 bhp,auto,df_auto,,,,
Maruti Swift VXI Deca,2016.0,500000.0,32000.0,1197 CC,81.80 bhp,auto,df_auto,,,,
Renault KWID RXL,2016.0,220000.0,90000.0,799 CC,53.3 bhp,auto,df_auto,,,,
Maruti Ciaz 1.3 Alpha,2017.0,650000.0,78000.0,1248 CC,88.5 bhp,auto,df_auto,,,,
Honda WR-V i-VTEC VX,2017.0,819999.0,12000.0,1199 CC,88.7 bhp,auto,df_auto,,,,
Renault Duster 85PS Diesel RxL Explore,2016.0,645000.0,120000.0,1461 CC,83.8 bhp,auto,df_auto,,,,
Maruti Ertiga SHVS VDI,2015.0,780000.0,40000.0,1248 CC,88.5 bhp,auto,df_auto,,,,
Honda City 2017-2020 EXi,2008.0,215000.0,110000.0,1497 CC,78 bhp,auto,df_auto,,,,
Toyota Innova 2.5 V Diesel 7-seater,2007.0,600000.0,260000.0,2494 CC,102 bhp,auto,df_auto,,,,
Maruti Alto LX,2011.0,114999.0,10000.0,796 CC,46.3 bhp,auto,df_auto,,,,
Tata Indica V2 LSi,2012.0,75000.0,12000.0,1193 CC,64.4 bhp,auto,df_auto,,,,
Chevrolet Beat LT,2011.0,120000.0,60000.0,1199 CC,79.4 bhp,auto,df_auto,,,,
Renault KWID RXT Optional,2016.0,250000.0,41000.0,799 CC,53.3 bhp,auto,df_auto,,,,
Maruti Omni E MPI STD BS IV,2018.0,200000.0,25000.0,796 CC,34.2 bhp,auto,df_auto,,,,
Hyundai Xcent 1.2 Kappa S,2015.0,380000.0,30000.0,1197 CC,82 bhp,auto,df_auto,,,,
Honda Amaze S Option i-DTEC,2018.0,560000.0,50000.0,1498 CC,98.6 bhp,auto,df_auto,,,,
Maruti Ignis 1.2 Zeta BSIV,2018.0,575000.0,10000.0,1197 CC,81.80 bhp,auto,df_auto,,,,
Mahindra Bolero Power Plus SLE,2017.0,620000.0,40000.0,1493 CC,70 bhp,auto,df_auto,,,,
Mahindra Scorpio VLX 2WD AIRBAG BSIII,2012.0,525000.0,120000.0,2179 CC,120 bhp,auto,df_auto,,,,
Maruti Swift Dzire VDI,2017.0,635000.0,40000.0,1248 CC,74 bhp,auto,df_auto,,,,
